1,8.3475,10.17419548
2,11.695,13.04504787
3,14.78954779,20.72029142
4,18.14081895,26.34313707
5,22.15529787,25.58192828
6,24.81880494,40.63459215
7,28.4325,40.94113032
8,31.78,43.75557315
9,35.1275,40.24094817
10,38.475,75.19922514
11,41.17576776,70.91633875
12,45.17,71.17895233
13,49.66780064,61.03810796
14,51.865,89.5857773
15,54.66141375,82.30308742
16,57.82165525,114.6756196
17,61.9075,95.31446381
18,65.55202495,110.997159
19,69.03958865,133.69112
20,72.55783014,90.3471641
21,75.8462805,87.1279231
22,78.645,132.0772329
23,80.79951959,145.0332722
24,83.36971789,138.834809
25,86.99314782,92.99956633
26,89.64613147,118.8610481
27,97.86249909,128.8235637
28,101.038989,189.0922639
29,101.9152458,151.6631858
30,104.4544915,143.2716674
31,109.4489601,186.4621881
32,110.7972357,190.0290625
33,114.4507078,185.9249741
34,120.9452099,157.6217711
35,122.4759891,178.9875999
36,125.0846905,244.225392
37,131.212788,199.8600649
38,129.4962711,158.0749162
39,135.5525,183.5258871
40,137.2312781,166.7745485
41,145.4638878,280.1452555
42,146.8669344,291.5150665
43,147.6811843,246.4799386
44,150.4540515,239.1017658
45,152.8131955,185.7893172
46,155.0916379,308.2613156
47,166.8710869,227.2923552
48,165.68,215.1395665
49,173.4653621,281.5187824
50,172.375,286.2220567
51,177.1532576,297.9927067
52,179.07,280.0424572
53,186.1824371,301.1974684
54,185.5425479,317.1882088
55,189.1125,206.0599916
56,194.9843923,305.2569681
57,191.5630277,225.6528617
58,197.2949444,218.6803529
59,202.5025,366.5204986
60,205.1389596,321.176078
61,209.1975,352.3098855
62,208.4000392,317.8474709
63,215.2165142,365.6370962
64,216.8719298,406.4031825
65,222.3117313,338.6535832
66,225.935,424.3640492
67,223.4604047,225.9523431
68,235.510098,457.5052949
69,242.4122444,413.7943506
70,239.325,385.4656018
71,248.960928,376.6914773
72,253.0902898,345.3691951
73,249.3675,422.1334339
74,252.056899,377.8351287
75,259.5776099,342.1311976
76,259.41,264.6574384
77,269.3802848,294.4141756
78,266.105,410.0855071
79,263.6907643,458.4458976
80,277.7756557,409.7998531
81,268.4882428,296.8832692
82,279.495,378.3249462
83,277.6660944,425.9674099
84,324.539874,421.0252134
85,335.588005,618.1897151
86,292.885,396.3178359
87,210.2161855,273.3906466
88,357.2866733,633.142216
89,354.8933316,390.5703695
90,306.275,427.5494264
91,311.475504,483.8613756
92,265.9998193,295.9648049
93,263.0612589,373.7045846
94,319.665,588.9350798
95,383.4277923,552.8227292
96,323.6501238,565.9322116
97,302.526836,357.3109508
98,337.1984327,644.7406071
99,318.8751895,345.821333
100,251.7963291,323.6294284
101,400.040495,707.6411111
102,346.445,537.1448517
103,378.2448964,753.9364075
104,431.1174516,705.3399185
105,356.4875,633.583473
106,400.2168691,774.4099809
107,290.2547949,344.9163356
108,351.252083,684.4181979
109,449.8353946,731.9211725
110,353.5888405,686.5279204
111,376.5725,605.4246432
112,357.1425682,439.8612665
113,392.3783857,661.0121808
114,386.615,526.4153278
115,435.1369561,855.75101
116,393.31,434.8162696
117,338.9898338,608.8699132
118,479.2494056,620.7053937
119,338.4570491,601.4766483
120,461.8756051,739.6527561
121,416.679066,692.3269891
122,413.395,489.3453542
123,418.4991902,425.1350793
124,428.2370188,717.5291083
125,423.4375,475.0869881
126,429.1803271,500.9016313
127,435.9824364,646.0364016
128,433.48,672.3529764
129,447.0496556,655.1852615
130,440.175,515.3739659
131,435.0872375,550.0847055
132,446.87,772.6578969
133,450.2175,721.2118312
134,453.565,814.9505585
135,462.9506666,612.9980595
136,460.26,650.0911696
137,463.6075,550.2675228
138,463.6266576,499.5961375
139,478.2326145,501.9789004
140,487.1885934,699.5083287
141,487.7129539,514.6225009
142,480.345,836.1447523
143,482.6792968,506.0524941
144,487.04,907.2579245
145,500.9664571,730.7831888
146,498.71693,743.925565
147,497.0825,938.0556002
148,500.43,841.8297333
149,499.5882505,514.5653358
150,493.7280063,644.6196485
151,505.5779785,762.192517
152,513.82,852.3868429
153,517.1675,789.7946405
154,531.1872471,782.5973602
155,523.8625,765.5869526
156,514.9771699,982.804755
157,529.7220762,942.7392776
158,543.5428944,636.3510844
159,529.6890395,910.4573791
160,544.1351615,608.5063269
161,543.9475,793.045887
162,560.8423492,984.4585752
163,545.4745955,565.190174
164,540.2832234,845.9268912
165,550.8840149,931.7389158
166,560.685,663.4932334
167,574.6569865,1067.494124
168,567.38,1129.892093
169,558.6257052,907.9045916
170,574.075,876.3101316
171,585.6741434,948.4578572
172,588.4645374,842.4302808
173,584.1175,888.6524103
174,574.9696136,856.986356
175,596.6570315,978.8126291
176,578.7516874,865.8655815
177,592.4084353,810.2266614
178,600.855,1057.638257
179,604.2025,775.4740707
180,748.4320234,1046.725975
181,673.9198635,891.4865032
182,426.797516,824.4323546
183,555.7654536,705.1207503
184,504.0340771,920.6918313
185,326.528078,627.9489116
186,950.6580363,1325.388286
187,630.9825,943.7647517
188,960.9332638,1846.421412
189,637.6775,832.5063164
190,850.3033157,1513.994812
191,644.3725,1171.697576
192,647.72,762.6099761
193,651.0675,998.62532
194,654.415,902.5517269
195,341.6769882,623.1813635
196,754.1819477,1103.543191
197,564.3895242,1055.062448
198,851.2817835,1642.80569
199,341.613784,479.8168268
200,583.9161111,771.2448632
201,677.8475,1074.822807
202,972.8867821,1108.892249
203,684.5425,900.7364504
204,1079.350678,1744.61178
205,691.2375,707.6542267
206,711.8233984,1387.816213
207,710.8028166,767.9632691
208,409.8500072,679.6413768
209,904.3352303,1580.153807
210,712.5996582,1121.65622
211,952.3966137,958.8467442
212,714.67,1338.216206
213,948.2341597,1269.637149
214,1046.161897,1890.124122
215,724.7125,1339.529051
216,879.41161,1469.896459
217,966.2036512,1345.53459
218,734.755,1083.15382
219,738.1025,1345.862846
220,544.0312971,720.2018015
221,744.7975,1176.014795
222,748.145,1356.811973
223,751.4925,1268.674098
224,1142.603144,1872.673292
225,1047.567312,1339.407311
226,828.3818518,921.8905963
227,348.2691313,428.4784707
228,768.23,1128.671545
229,767.716228,1450.908276
230,766.6125533,797.5214363
231,778.2725,1364.710557
232,769.1382626,995.0218707
233,782.7878179,1173.239092
234,775.6707023,944.7957988
235,791.6625,1526.948438
236,774.750877,1510.10948
237,794.0970341,1213.320979
238,787.7042357,1530.959265
239,817.1127834,909.1680181
240,808.4,1423.913876
241,835.4334216,1090.793953
242,824.6768247,1641.608348
243,817.6150702,1544.523722
244,808.5745632,1209.396109
245,825.1375,1199.451516
246,841.5461584,1392.069425
247,849.6244605,1442.291927
248,845.2822744,1325.108775
249,849.6306232,1338.853438
250,819.1336446,1030.844602
251,869.1069331,1000.7681
252,854.4155087,1295.366473
253,851.9175,1437.371943
254,855.265,922.5532437
255,864.6045303,1460.364804
256,844.3798048,1655.048198
257,882.8175941,914.1217216
258,857.7603372,1198.119215
259,878.4531363,1570.986963
260,873.6508949,1570.259667
261,878.6975,925.6962688
262,882.045,991.8822716
263,908.3752013,1090.47974
264,907.8360333,1333.874163
265,892.0875,1329.13624
266,898.8426108,1129.778621
267,920.7619233,1804.200234
268,914.8206672,1740.422104
269,905.4775,1622.572559
270,929.9852567,1476.928703
271,891.2805213,1114.185821
272,915.52,1321.312939
273,918.0190711,924.825283
274,925.1753655,1031.044438
275,913.1861915,1467.727219
276,924.5277662,1287.083511
277,932.2575,1125.95664
278,935.605,1389.260596
279,944.3749852,1068.102721
280,963.3781187,1313.754541
281,934.5559634,1306.074539
282,952.4776302,1518.68571
283,952.3425,1236.27811
284,950.3550769,1865.511656
285,959.0375,1758.598146
286,962.385,1420.3998
287,965.7325,1129.775661
288,969.08,1770.390559
289,966.177597,1495.885956
290,1002.45349,1790.80584
291,995.9530064,1025.051451
292,982.47,1282.358404
293,985.8175,1946.285192
294,969.7370551,1349.181275
295,992.5125,1504.632766
296,969.3940325,1513.895596
297,975.1070934,1546.180663
298,1002.555,1270.894598
299,1017.880766,1676.701302
300,1009.25,1556.847045
